sample_id,station,month,fapar,modis_blue,modis_red,modis_nir,modis_mir,modis_evi,modis_ndvi,modis_lst_day_p05,modis_lst_day_p50,modis_lst_day_p95,modis_lst_night_p05,modis_lst_night_p50,modis_lst_night_p95,wv_yearly_p25,wv_yearly_p50,wv_yearly_p75,wv_monthly_lt_p50,wv_monthly_lt_p25,wv_monthly_lt_p75,wv_monthly_lt_sd,wv_monthly_ts_raw,wv_monthly_ts_smooth,accum_pr_monthly,dtm_slope,dtm_aspect-cosine,dtm_aspect-sine,dtm_downlslope.curvature,dtm_upslope.curvature,dtm_elevation,dtm_cti,dtm_neg.openess,dtm_pos.openess,dtm_vbf
3322,102,4,0.0,2260.0,4788.0,5720.0,6660.0,848.0,888.0,15616.0,15768.0,15936.0,15616.0,14872.0,14992.0,1236.0,1411.0,1862.0,1329.0,1120.0,1440.0,214.0,1316.0,1258.0,8.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
3323,23,7,0.92486,156.0,334.0,2772.0,661.0,4340.0,7844.0,15048.0,15136.0,15224.0,15048.0,14784.0,14824.0,1426.0,1807.0,3526.0,4220.0,3856.0,4458.0,475.0,4198.0,4060.0,964.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
3324,54,6,0.878,137.0,208.0,4284.0,538.0,7052.0,9080.0,14864.0,15048.0,15136.0,14864.0,14584.0,14800.0,720.0,1514.0,2205.0,2606.0,2398.0,2727.0,283.0,2606.0,2677.0,7565.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
3325,44,8,0.00293,1141.0,1672.0,2508.0,3486.0,1438.0,1933.0,15440.0,15608.0,16056.0,15440.0,14288.0,14408.0,506.0,680.0,914.0,1097.0,975.0,1169.0,173.0,1072.0,1092.0,2815.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3326,53,4,0.40140054,243.0,484.0,2408.0,966.0,3560.0,6608.0,14344.0,14632.0,14704.0,14344.0,14016.0,14080.0,721.0,1171.0,1933.0,914.0,878.0,1039.0,158.0,759.0,1061.0,7894.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
3327,7,10,0.0216,679.0,1030.0,1945.0,2556.0,1755.0,3064.0,14240.0,15032.0,15456.0,14240.0,13736.0,14104.0,444.0,720.0,1131.0,655.0,621.0,730.0,77.0,771.0,846.0,181.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
3328,67,6,0.93502,116.0,203.0,3496.0,503.0,6064.0,8912.0,14240.0,14656.0,14856.0,14240.0,14200.0,14392.0,517.0,695.0,1671.0,1662.0,1546.0,1752.0,216.0,1658.0,1509.0,1551.0,2.0,9094.0,-308.0,0.0,3.0,521.0,-106.0,157.0,156.0,356.0
3329,50,10,0.00515,854.0,1725.0,2492.0,2640.0,1218.0,1870.0,15200.0,15552.0,15752.0,15200.0,14464.0,14592.0,717.0,894.0,1354.0,1070.0,962.0,1272.0,211.0,1180.0,1314.0,4.0,3.0,6647.0,-713.0,-3.0,-1.0,990.0,1144.0,156.0,156.0,117.0
3330,102,9,0.0,2288.0,4800.0,5644.0,6552.0,771.0,797.0,15504.0,15680.0,15888.0,15504.0,14936.0,15088.0,1283.0,1711.0,2769.0,2461.0,2356.0,2768.0,310.0,2710.0,2765.0,7.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
3331,8,2,0.02451903,946.0,1657.0,2312.0,2854.0,1172.0,1848.0,13608.0,14056.0,14680.0,13608.0,13304.0,13416.0,489.0,673.0,1099.0,399.0,363.0,412.0,55.0,418.0,405.0,575.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
3332,37,2,0.019285042,9400.0,1198.0,2789.0,655.0,1719.0,3015.0,13128.0,13208.0,13456.0,13128.0,12888.0,13256.0,220.0,322.0,470.0,203.0,176.0,220.0,32.0,215.0,217.0,6088.0,8.0,-8256.0,564.0,3.0,53.0,3521.0,-2768.0,148.0,157.0,0.0
3333,20,10,0.82118934,156.0,295.0,2030.0,607.0,3548.0,7540.0,14432.0,14912.0,15072.0,14432.0,14288.0,14648.0,1093.0,1556.0,3605.0,1816.0,1603.0,2007.0,367.0,1554.0,2061.0,590.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
3334,8,11,0.02138265,909.0,1465.0,2136.0,2864.0,1189.0,1863.0,13824.0,14392.0,14680.0,13824.0,13320.0,13632.0,444.0,671.0,1016.0,469.0,441.0,513.0,62.0,456.0,518.0,1306.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
3335,50,8,0.15766667,767.0,1416.0,3164.0,2422.0,2628.0,3860.0,15344.0,15640.0,15712.0,15344.0,14784.0,14896.0,672.0,824.0,1715.0,2510.0,2175.0,2798.0,466.0,3132.0,2739.0,6779.0,3.0,6647.0,-713.0,-3.0,-1.0,990.0,1144.0,156.0,156.0,117.0
3336,10,5,0.915362,131.0,199.0,3854.0,416.0,6648.0,9056.0,14736.0,14960.0,15024.0,14736.0,14592.0,14760.0,1154.0,1785.0,3115.0,2343.0,2205.0,2553.0,391.0,2294.0,2602.0,10382.0,0.0,-9030.0,-415.0,-5.0,6.0,28.0,-820.0,157.0,157.0,856.0
3337,44,5,0.0041,1003.0,1693.0,2350.0,3170.0,1149.0,1646.0,15144.0,15808.0,16184.0,15144.0,13928.0,14352.0,506.0,680.0,914.0,729.0,678.0,803.0,116.0,696.0,766.0,7344.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3338,19,3,0.7120524,232.0,467.0,1879.0,641.0,2700.0,6288.0,13552.0,13888.0,14576.0,13552.0,13656.0,14032.0,547.0,959.0,1874.0,514.0,457.0,560.0,111.0,364.0,592.0,945.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
3339,24,9,0.010349597,716.0,1756.0,2652.0,3232.0,1276.0,2062.0,15544.0,15744.0,16096.0,15544.0,14448.0,14784.0,669.0,735.0,1331.0,1638.0,1461.0,1837.0,241.0,1316.0,1411.0,3765.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3340,13,12,0.722,297.0,528.0,2796.0,827.0,4144.0,7096.0,14928.0,15056.0,15168.0,14928.0,14792.0,14840.0,3122.0,3434.0,3670.0,3125.0,2974.0,3392.0,314.0,3356.0,3367.0,191.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
3341,44,11,0.026320113,837.0,1325.0,2172.0,2568.0,1522.0,2424.0,13984.0,14432.0,15056.0,13984.0,13504.0,13768.0,513.0,617.0,902.0,505.0,446.0,547.0,80.0,547.0,648.0,135.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3342,26,6,0.004667716,817.0,1936.0,2864.0,3528.0,1246.0,1878.0,15992.0,16168.0,16360.0,15992.0,14696.0,14864.0,669.0,735.0,1331.0,1329.0,1141.0,1398.0,228.0,1377.0,1504.0,1607.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3343,22,10,0.62231535,169.0,298.0,1994.0,642.0,3342.0,7400.0,14608.0,14976.0,15104.0,14608.0,14360.0,14720.0,1472.0,1848.0,3498.0,1809.0,1618.0,2051.0,349.0,1912.0,2410.0,520.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
3344,12,10,0.779,93.0,305.0,3276.0,694.0,5344.0,8432.0,15056.0,15152.0,15240.0,15056.0,14768.0,14808.0,3105.0,3836.0,3897.0,3932.0,3846.0,4201.0,292.0,4197.0,4140.0,10685.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
3345,23,7,0.897074,235.0,369.0,3080.0,774.0,5272.0,7848.0,15032.0,15080.0,15144.0,15032.0,14800.0,14832.0,1280.0,1706.0,3155.0,4220.0,3856.0,4458.0,475.0,4641.0,4299.0,19183.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
3346,53,7,0.9175,71.0,128.0,3404.0,317.0,6032.0,9272.0,14880.0,14960.0,15048.0,14880.0,14640.0,14752.0,655.0,1271.0,2324.0,2785.0,2509.0,3243.0,418.0,2949.0,2824.0,1802.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
3347,45,4,0.044,733.0,1285.0,2726.0,2276.0,2392.0,3564.0,14440.0,15024.0,15312.0,14440.0,13696.0,13904.0,613.0,719.0,919.0,569.0,530.0,620.0,102.0,655.0,690.0,467.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3348,8,1,0.032080587,615.0,1086.0,1732.0,2015.0,1179.0,2284.0,13240.0,13976.0,14528.0,13240.0,13400.0,13616.0,480.0,661.0,1178.0,404.0,390.0,434.0,34.0,479.0,415.0,32.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
3349,102,7,0.0,2234.0,4708.0,5540.0,6400.0,784.0,820.0,15504.0,15792.0,15864.0,15504.0,15080.0,15112.0,1287.0,1712.0,2714.0,3127.0,2941.0,3640.0,415.0,3687.0,3494.0,1040.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
3350,5,6,0.984259,275.0,533.0,4872.0,800.0,6736.0,8056.0,14888.0,15192.0,15256.0,14888.0,14496.0,14664.0,773.0,1415.0,2375.0,2619.0,2363.0,2728.0,254.0,2586.0,2621.0,1396.0,1.0,7876.0,504.0,-3.0,1.0,183.0,234.0,157.0,156.0,481.0
3351,5,10,0.926876,321.0,600.0,2768.0,1049.0,3558.0,6268.0,14360.0,14648.0,14880.0,14360.0,14088.0,14368.0,895.0,1445.0,2096.0,1416.0,1337.0,1548.0,215.0,1570.0,1667.0,5405.0,1.0,7876.0,504.0,-3.0,1.0,183.0,234.0,157.0,156.0,481.0
3352,44,1,0.017774686,538.0,1022.0,1828.0,1580.0,1488.0,2902.0,13240.0,13864.0,14472.0,13240.0,13408.0,13624.0,494.0,706.0,989.0,479.0,447.0,502.0,49.0,607.0,515.0,232.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3353,74,8,0.1545,360.0,729.0,2540.0,1366.0,3132.0,5556.0,14800.0,15032.0,15224.0,14800.0,14320.0,14440.0,540.0,682.0,1752.0,1963.0,1823.0,2041.0,180.0,1891.0,1905.0,1090.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
3354,21,12,0.79684645,183.0,359.0,1830.0,707.0,2868.0,6576.0,14320.0,14448.0,14648.0,14320.0,14040.0,14120.0,1144.0,2211.0,3416.0,997.0,856.0,1138.0,259.0,1042.0,1089.0,24902.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
3355,12,6,0.661,291.0,651.0,2900.0,1116.0,3954.0,6416.0,15152.0,15240.0,15312.0,15152.0,14856.0,14864.0,3398.0,3568.0,4009.0,3638.0,3429.0,3907.0,299.0,3918.0,3897.0,620.0,11.0,-3071.0,945.0,-22.0,40.0,125.0,-412.0,152.0,155.0,10.0
3356,17,2,0.79893816,252.0,280.0,1607.0,699.0,2606.0,6844.0,13152.0,13432.0,13808.0,13152.0,13304.0,13472.0,521.0,845.0,1690.0,391.0,360.0,443.0,85.0,531.0,389.0,717.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
3357,56,10,0.9206365,199.0,304.0,2376.0,601.0,4104.0,7744.0,14072.0,14384.0,14752.0,14072.0,14040.0,14648.0,722.0,1414.0,2531.0,1511.0,1329.0,1631.0,220.0,1597.0,1716.0,1124.0,1.0,-3085.0,416.0,-4.0,0.0,12.0,2786.0,157.0,157.0,653.0
3358,21,11,0.8475517,153.0,304.0,1940.0,606.0,3252.0,7280.0,14416.0,14720.0,14840.0,14416.0,14160.0,14520.0,1242.0,2038.0,3388.0,1272.0,1103.0,1417.0,272.0,1345.0,1509.0,16038.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
3359,69,4,0.6692389,251.0,455.0,1368.0,1094.0,1786.0,4976.0,13864.0,14280.0,14656.0,13864.0,13672.0,13936.0,517.0,695.0,1671.0,642.0,603.0,718.0,109.0,642.0,698.0,1212.0,2.0,9094.0,-308.0,0.0,3.0,521.0,-106.0,157.0,156.0,356.0
3360,17,7,0.931694,97.0,190.0,3222.0,473.0,5548.0,8896.0,14664.0,14832.0,14928.0,14664.0,14448.0,14584.0,542.0,889.0,1907.0,2400.0,2199.0,2547.0,337.0,2107.0,2280.0,938.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
3361,8,4,0.0627,567.0,968.0,1770.0,2096.0,1644.0,3100.0,14408.0,15008.0,15232.0,14408.0,13760.0,14024.0,473.0,713.0,1133.0,560.0,529.0,607.0,70.0,673.0,732.0,598.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
3362,22,12,0.547675,239.0,517.0,2031.0,858.0,2836.0,6144.0,14248.0,14392.0,14592.0,14248.0,13800.0,14352.0,1295.0,1848.0,3248.0,1015.0,860.0,1158.0,252.0,1123.0,1146.0,2490.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
3363,22,4,0.634521,264.0,437.0,2604.0,1326.0,4028.0,6956.0,15008.0,15136.0,15264.0,15008.0,14552.0,14656.0,1472.0,1848.0,3498.0,1544.0,1437.0,1686.0,257.0,1785.0,1890.0,670.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
3364,55,12,0.85770583,342.0,560.0,1301.0,1154.0,1591.0,4140.0,13456.0,14000.0,14192.0,13456.0,13552.0,13808.0,793.0,1560.0,2718.0,623.0,548.0,714.0,97.0,715.0,711.0,242.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
3365,74,2,0.04463319,793.0,1496.0,2444.0,1856.0,1531.0,2406.0,12856.0,13328.0,13576.0,12856.0,12928.0,13096.0,540.0,682.0,1752.0,426.0,379.0,462.0,74.0,426.0,433.0,47.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
3366,19,12,0.94534844,128.0,221.0,1567.0,515.0,2650.0,7496.0,13032.0,13552.0,13864.0,13032.0,13424.0,13624.0,547.0,959.0,1874.0,455.0,424.0,494.0,61.0,406.0,444.0,654.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
3367,22,10,0.61205554,201.0,340.0,2144.0,951.0,3608.0,7304.0,14712.0,14840.0,15000.0,14712.0,14512.0,14640.0,1290.0,1917.0,3448.0,1809.0,1618.0,2051.0,349.0,2134.0,2356.0,4613.0,2.0,431.0,-937.0,-12.0,2.0,43.0,1710.0,157.0,156.0,873.0
3368,18,10,0.958962,168.0,333.0,2588.0,538.0,4260.0,7720.0,13520.0,14096.0,14720.0,13520.0,13752.0,14264.0,509.0,917.0,1772.0,1042.0,956.0,1119.0,159.0,1090.0,1201.0,862.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
3369,43,12,0.026455844,889.0,1458.0,2084.0,1872.0,1103.0,1765.0,13216.0,13504.0,14080.0,13216.0,13024.0,13568.0,613.0,719.0,919.0,471.0,416.0,498.0,73.0,418.0,500.0,380.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3370,103,1,0.0,1577.0,4780.0,5756.0,6804.0,762.0,944.0,14720.0,14992.0,15280.0,14720.0,14120.0,14352.0,944.0,1300.0,1693.0,816.0,759.0,954.0,150.0,699.0,843.0,0.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
3371,24,7,0.044333335,700.0,1709.0,2878.0,3016.0,1594.0,2468.0,15576.0,15792.0,16248.0,15576.0,14752.0,14896.0,617.0,791.0,1638.0,2143.0,2041.0,2308.0,252.0,2488.0,2215.0,4546.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3372,7,8,0.0513,579.0,959.0,1972.0,2132.0,2040.0,3728.0,15256.0,15488.0,15648.0,15256.0,14256.0,14424.0,444.0,720.0,1131.0,1453.0,1314.0,1555.0,169.0,1485.0,1417.0,257.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
3373,19,10,0.9284605,133.0,263.0,1659.0,490.0,2824.0,7148.0,14080.0,14232.0,14568.0,14080.0,13912.0,14296.0,472.0,1233.0,2104.0,1042.0,956.0,1119.0,159.0,1478.0,1463.0,8616.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
3374,9,10,0.899543,137.0,258.0,2108.0,402.0,3644.0,7808.0,14464.0,14736.0,14960.0,14464.0,14416.0,14648.0,1150.0,1742.0,2833.0,1700.0,1552.0,1946.0,361.0,1997.0,2092.0,2157.0,0.0,-9030.0,-415.0,-5.0,6.0,28.0,-820.0,157.0,157.0,856.0
3375,23,11,0.665833,220.0,430.0,2136.0,730.0,3218.0,6644.0,14232.0,14496.0,14992.0,14232.0,13952.0,14352.0,1278.0,1842.0,3248.0,1272.0,1103.0,1417.0,272.0,1411.0,1555.0,1604.0,1.0,9548.0,-270.0,-8.0,3.0,42.0,400.0,157.0,156.0,875.0
3376,66,12,0.253828,168.0,417.0,2011.0,1007.0,2934.0,6572.0,14704.0,14888.0,15040.0,14704.0,14184.0,14248.0,571.0,751.0,1058.0,1040.0,941.0,1092.0,119.0,1043.0,1105.0,8212.0,3.0,2335.0,763.0,-13.0,-6.0,1240.0,-1192.0,154.0,155.0,194.0
3377,17,8,0.946541,87.0,148.0,2922.0,421.0,5228.0,9024.0,14672.0,14800.0,14928.0,14672.0,14480.0,14584.0,542.0,889.0,1907.0,2238.0,2069.0,2481.0,408.0,2816.0,2308.0,985.0,3.0,-5973.0,-415.0,-12.0,14.0,364.0,486.0,155.0,156.0,33.0
3378,18,6,0.918037,131.0,213.0,4360.0,553.0,7028.0,9096.0,14544.0,14768.0,14944.0,14544.0,14328.0,14520.0,535.0,865.0,1710.0,2013.0,1916.0,2247.0,276.0,1923.0,1824.0,320.0,1.0,4123.0,-884.0,-3.0,11.0,367.0,-1484.0,155.0,157.0,35.0
3379,102,5,0.0,2216.0,4672.0,5536.0,6636.0,821.0,876.0,15568.0,15720.0,15872.0,15568.0,14928.0,15024.0,1225.0,1425.0,2609.0,1665.0,1512.0,1721.0,213.0,1639.0,2093.0,1.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
3380,54,11,0.86101556,153.0,328.0,928.0,947.0,1276.0,4852.0,13960.0,14248.0,14728.0,13960.0,13928.0,14472.0,721.0,1171.0,1933.0,809.0,685.0,868.0,113.0,870.0,954.0,14262.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
3381,7,2,0.025131503,814.0,1283.0,1836.0,2702.0,1010.0,1792.0,14080.0,14288.0,14408.0,14080.0,13168.0,13448.0,470.0,646.0,1185.0,399.0,363.0,412.0,55.0,379.0,396.0,58.0,1.0,-9449.0,-38.0,-1.0,3.0,1652.0,100.0,156.0,157.0,373.0
3382,44,4,0.026670408,920.0,1548.0,2492.0,2924.0,1709.0,2402.0,14736.0,15248.0,15552.0,14736.0,13712.0,13832.0,494.0,706.0,989.0,569.0,530.0,620.0,102.0,570.0,693.0,320.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3383,44,6,0.011854888,1115.0,1843.0,2572.0,3652.0,1202.0,1650.0,15768.0,16184.0,16264.0,15768.0,14392.0,14480.0,506.0,680.0,914.0,919.0,806.0,958.0,107.0,1001.0,997.0,1701.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3384,24,3,0.00074,595.0,1421.0,1953.0,2880.0,861.0,1621.0,15408.0,15496.0,15648.0,15408.0,13936.0,14080.0,632.0,784.0,1670.0,532.0,474.0,615.0,85.0,532.0,494.0,15.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3385,25,12,0.0036764904,614.0,1451.0,2104.0,2644.0,1075.0,1872.0,14216.0,14440.0,14768.0,14216.0,13736.0,13856.0,632.0,784.0,1670.0,507.0,472.0,583.0,89.0,751.0,705.0,231.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3386,44,4,0.00037,949.0,1620.0,2260.0,3012.0,1066.0,1648.0,14704.0,15400.0,15840.0,14704.0,13640.0,13944.0,506.0,680.0,914.0,569.0,530.0,620.0,102.0,497.0,575.0,5785.0,3.0,-3921.0,914.0,-3.0,-1.0,1664.0,-1498.0,156.0,156.0,116.0
3387,55,9,0.95180094,187.0,225.0,2320.0,512.0,4216.0,8208.0,14584.0,14672.0,14976.0,14584.0,14336.0,14760.0,739.0,1356.0,2199.0,2186.0,1966.0,2458.0,429.0,1821.0,2474.0,22962.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
3388,21,1,0.728155,198.0,379.0,1748.0,753.0,2728.0,6408.0,14312.0,14424.0,14448.0,14312.0,13952.0,14040.0,1242.0,2038.0,3388.0,891.0,740.0,962.0,220.0,936.0,902.0,9101.0,0.0,-4634.0,807.0,-13.0,0.0,39.0,10658.0,157.0,156.0,875.0
3389,74,4,0.03661533,666.0,1240.0,2548.0,2106.0,2182.0,3454.0,13616.0,14488.0,14872.0,13616.0,13528.0,13976.0,636.0,876.0,1472.0,719.0,644.0,758.0,90.0,842.0,919.0,2346.0,2.0,9831.0,-67.0,0.0,2.0,588.0,-319.0,157.0,157.0,245.0
3390,55,8,0.94894,195.0,288.0,2926.0,509.0,4896.0,8088.0,14912.0,15024.0,15128.0,14912.0,14600.0,14720.0,713.0,1237.0,2557.0,3029.0,2904.0,3317.0,511.0,2961.0,2865.0,1140.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
3391,53,5,0.880432,121.0,176.0,3262.0,409.0,5736.0,9016.0,14664.0,14832.0,15128.0,14664.0,14496.0,14728.0,787.0,1426.0,2403.0,1838.0,1620.0,2029.0,366.0,1838.0,1983.0,2012.0,6.0,8688.0,486.0,-12.0,17.0,370.0,-2042.0,152.0,156.0,1.0
3392,25,10,0.00285,650.0,1487.0,2306.0,2728.0,1252.0,2160.0,14872.0,15208.0,15584.0,14872.0,14120.0,14456.0,611.0,879.0,1422.0,970.0,868.0,1085.0,143.0,1089.0,1261.0,47.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3393,57,5,0.854,277.0,315.0,3604.0,701.0,6076.0,8448.0,14512.0,14824.0,15072.0,14512.0,14176.0,14672.0,786.0,1642.0,2425.0,1963.0,1715.0,2380.0,451.0,2129.0,2194.0,13969.0,1.0,9485.0,-213.0,-4.0,-1.0,14.0,606.0,157.0,156.0,654.0
3394,4,6,0.97429,241.0,221.0,3512.0,797.0,6152.0,8752.0,14912.0,15056.0,15248.0,14912.0,14592.0,14672.0,680.0,1538.0,2737.0,2649.0,2433.0,2718.0,242.0,2081.0,2686.0,684.0,2.0,-882.0,974.0,-2.0,4.0,192.0,-1840.0,156.0,157.0,486.0
3395,69,2,0.6813484,1199.0,1195.0,1688.0,695.0,1249.0,1710.0,12928.0,13544.0,13672.0,12928.0,13112.0,13272.0,542.0,845.0,1587.0,370.0,327.0,408.0,107.0,407.0,405.0,280.0,2.0,9094.0,-308.0,0.0,3.0,521.0,-106.0,157.0,156.0,356.0
3396,66,12,0.342584,144.0,430.0,2290.0,797.0,3316.0,6732.0,14624.0,14800.0,15144.0,14624.0,14280.0,14520.0,559.0,862.0,1223.0,1040.0,941.0,1092.0,119.0,1229.0,1099.0,8212.0,3.0,2335.0,763.0,-13.0,-6.0,1240.0,-1192.0,154.0,155.0,194.0
3397,26,4,0.003565,822.0,1860.0,2524.0,3532.0,953.0,1539.0,15376.0,15712.0,16072.0,15376.0,14208.0,14456.0,572.0,780.0,1477.0,605.0,559.0,675.0,73.0,650.0,710.0,4.0,1.0,4335.0,900.0,-6.0,-1.0,1322.0,2011.0,157.0,156.0,540.0
3398,102,1,0.0,2272.0,4860.0,5736.0,6704.0,783.0,823.0,14848.0,15032.0,15152.0,14848.0,14248.0,14352.0,1367.0,1596.0,2460.0,895.0,844.0,997.0,155.0,1028.0,898.0,0.0,1.0,-6829.0,-664.0,-3.0,4.0,285.0,-786.0,157.0,157.0,1105.0
3399,38,9,0.0336,529.0,1082.0,2358.0,1902.0,2144.0,3708.0,13840.0,14408.0,14712.0,13840.0,13672.0,13952.0,278.0,333.0,562.0,422.0,365.0,452.0,47.0,469.0,503.0,1008.0,9.0,-9555.0,148.0,5.0,37.0,3513.0,-2751.0,147.0,156.0,0.0
3400,67,6,0.8757311,120.0,178.0,3360.0,512.0,5872.0,9056.0,14632.0,14808.0,14896.0,14632.0,14312.0,14584.0,634.0,820.0,1343.0,1662.0,1546.0,1752.0,216.0,1737.0,1788.0,8573.0,2.0,9094.0,-308.0,0.0,3.0,521.0,-106.0,157.0,156.0,356.0
3401,13,9,0.6195,355.0,531.0,3348.0,786.0,5060.0,7156.0,14744.0,15184.0,15304.0,14744.0,14840.0,14888.0,3194.0,3489.0,3843.0,3981.0,3770.0,4317.0,342.0,4249.0,4116.0,787.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
3402,15,12,0.9874357,104.0,214.0,970.0,618.0,1654.0,6380.0,13680.0,13760.0,13976.0,13680.0,13632.0,13760.0,698.0,1071.0,1589.0,595.0,523.0,678.0,184.0,661.0,651.0,9218.0,7.0,9902.0,111.0,-2.0,6.0,449.0,-1764.0,154.0,156.0,25.0
3403,103,2,0.0,1610.0,4868.0,5888.0,6944.0,777.0,957.0,14904.0,15040.0,15416.0,14904.0,14248.0,14504.0,898.0,1196.0,1939.0,829.0,747.0,974.0,162.0,895.0,786.0,90.0,0.0,-4901.0,827.0,-1.0,1.0,578.0,301.0,157.0,157.0,696.0
3404,8,12,0.025428904,935.0,1520.0,2202.0,2904.0,1191.0,1863.0,13656.0,14184.0,14456.0,13656.0,13328.0,13456.0,444.0,671.0,1016.0,412.0,382.0,446.0,34.0,410.0,407.0,483.0,2.0,7205.0,-58.0,-7.0,2.0,1652.0,3584.0,157.0,156.0,374.0
3405,13,1,0.7215,258.0,441.0,2900.0,674.0,4624.0,7516.0,15064.0,15120.0,15192.0,15064.0,14720.0,14768.0,3140.0,3875.0,3930.0,2736.0,2685.0,2859.0,205.0,2838.0,3022.0,528.0,9.0,-9448.0,-315.0,-17.0,20.0,125.0,-400.0,154.0,152.0,26.0
3406,73,10,0.129,476.0,922.0,2532.0,1672.0,2660.0,4544.0,13392.0,14240.0,14648.0,13392.0,13768.0,14048.0,650.0,804.0,1528.0,880.0,757.0,946.0,144.0,880.0,1039.0,47.0,1.0,5685.0,788.0,0.0,0.0,584.0,3795.0,157.0,157.0,257.0
